index,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
16,2011-01-17,33.4975494189997,-1953.0543144078672,4876.768230427821,33.4975494189997,33.4975494189997,1285.5102312080783,1285.5102312080783,1285.5102312080783,1249.872587502123,1249.872587502123,1249.872587502123,373.3116733155687,373.3116733155687,373.3116733155687,969.4336225686495,969.4336225686495,969.4336225686495,-1307.1076521782618,-1307.1076521782618,-1307.1076521782618,0.0,0.0,0.0,1319.0077806270779
17,2011-01-18,34.28940946098454,-3519.594851598537,3324.1559140864106,34.28940946098454,34.28940946098454,98.36655610189447,98.36655610189447,98.36655610189447,1249.872587502123,1249.872587502123,1249.872587502123,160.02388761074894,160.02388761074894,160.02388761074894,934.7165039097672,934.7165039097672,934.7165039097672,-2246.2464229207444,-2246.2464229207444,-2246.2464229207444,0.0,0.0,0.0,132.655965562879
18,2011-01-19,35.081269502969384,-2369.8931342628534,4557.899381363826,35.081269502969384,35.081269502969384,1139.0625954345342,1139.0625954345342,1139.0625954345342,1249.872587502123,1249.872587502123,1249.872587502123,533.275038701453,533.275038701453,533.275038701453,899.1369989957122,899.1369989957122,899.1369989957122,-1543.222029764753,-1543.222029764753,-1543.222029764753,0.0,0.0,0.0,1174.1438649375036
19,2011-01-20,35.87312954495423,-1248.0415708165817,6051.667811358714,35.87312954495423,35.87312954495423,2210.1653259746704,2210.1653259746704,2210.1653259746704,1249.872587502123,1249.872587502123,1249.872587502123,226.20293890019704,226.20293890019704,226.20293890019704,1423.3978002599856,1423.3978002599856,1423.3978002599856,-689.3080006876345,-689.3080006876345,-689.3080006876345,0.0,0.0,0.0,2246.0384555196247
20,2011-01-21,36.66498958693907,-1278.30962839716,5342.025652093414,36.66498958693907,36.66498958693907,2076.5946414740374,2076.5946414740374,2076.5946414740374,1249.872587502123,1249.872587502123,1249.872587502123,216.10816707531316,216.10816707531316,216.10816707531316,1282.2057427913342,1282.2057427913342,1282.2057427913342,-671.591855894732,-671.591855894732,-671.591855894732,0.0,0.0,0.0,2113.2596310609765
21,2011-01-22,37.45684962892392,-2639.514253209202,4367.1919929970045,37.45684962892392,37.45684962892392,622.3836847685718,622.3836847685718,622.3836847685718,1249.872587502123,1249.872587502123,1249.872587502123,535.1780635005649,535.1780635005649,535.1780635005649,-515.434531830562,-515.434531830562,-515.434531830562,-647.2324344035546,-647.2324344035546,-647.2324344035546,0.0,0.0,0.0,659.8405343974957
22,2011-01-23,38.24870967090876,-4346.186451280283,2612.388540417695,38.24870967090876,38.24870967090876,-1083.3325819729293,-1083.3325819729293,-1083.3325819729293,1249.872587502123,1249.872587502123,1249.872587502123,1239.386851466088,1239.386851466088,1239.386851466088,-2077.086765849898,-2077.086765849898,-2077.086765849898,-1495.5052550912437,-1495.5052550912437,-1495.5052550912437,0.0,0.0,0.0,-1045.0838723020206
23,2011-01-24,39.04056994800941,-3280.3749432196155,3688.2604893382586,39.04056994800941,39.04056994800941,289.46736179720233,289.46736179720233,289.46736179720233,1249.872587502123,1249.872587502123,1249.872587502123,543.3713719653465,543.3713719653465,543.3713719653465,969.4336225568157,969.4336225568157,969.4336225568157,-2473.210220227082,-2473.210220227082,-2473.210220227082,0.0,0.0,0.0,328.50793174521175
24,2011-01-25,39.832430225110066,-3467.5615077071225,3629.354846212388,39.832430225110066,39.832430225110066,55.32779081326943,55.32779081326943,55.32779081326943,1249.872587502123,1249.872587502123,1249.872587502123,-310.29739767316715,-310.29739767316715,-310.29739767316715,934.7165039020704,934.7165039020704,934.7165039020704,-1818.9639029177563,-1818.9639029177563,-1818.9639029177563,0.0,0.0,0.0,95.16022103837949
25,2011-01-26,40.62429050221073,-2017.7336417926922,4997.453358009115,40.62429050221073,40.62429050221073,1519.2135443203551,1519.2135443203551,1519.2135443203551,1249.872587502123,1249.872587502123,1249.872587502123,-101.76934586210696,-101.76934586210696,-101.76934586210696,899.1369989997921,899.1369989997921,899.1369989997921,-528.0266963194523,-528.0266963194523,-528.0266963194523,0.0,0.0,0.0,1559.8378348225658
26,2011-01-27,41.41615077931139,-1255.1401820090555,5564.209320907654,41.41615077931139,41.41615077931139,2059.6273934753312,2059.6273934753312,2059.6273934753312,1249.872587502123,1249.872587502123,1249.872587502123,-258.33684351536436,-258.33684351536436,-258.33684351536436,1423.3978002569943,1423.3978002569943,1423.3978002569943,-355.3061507684207,-355.3061507684207,-355.3061507684207,0.0,0.0,0.0,2101.0435442546427
27,2011-01-28,42.20801105641204,-2231.047829987618,4547.3829239564575,42.20801105641204,42.20801105641204,1287.3080332656843,1287.3080332656843,1287.3080332656843,1249.872587502123,1249.872587502123,1249.872587502123,-161.54964465953185,-161.54964465953185,-161.54964465953185,1282.2057427960099,1282.2057427960099,1282.2057427960099,-1083.2206523729158,-1083.2206523729158,-1083.2206523729158,0.0,0.0,0.0,1329.5160443220964
28,2011-01-29,42.999871333512694,-2454.7771629242066,4441.821796627326,42.999871333512694,42.999871333512694,1044.052196210806,1044.052196210806,1044.052196210806,1249.872587502123,1249.872587502123,1249.872587502123,-113.26523639669838,-113.26523639669838,-113.26523639669838,-515.4345318510555,-515.4345318510555,-515.4345318510555,422.87937695643643,422.87937695643643,422.87937695643643,0.0,0.0,0.0,1087.0520675443186
29,2011-01-30,43.79173161061335,-5810.556598373046,1386.6471954674169,43.791731610613354,43.791731610613354,-2175.969572356749,-2175.969572356749,-2175.969572356749,1249.872587502123,1249.872587502123,1249.872587502123,-478.35288349957654,-478.35288349957654,-478.35288349957654,-2077.0867658612183,-2077.0867658612183,-2077.0867658612183,-870.4025104980786,-870.4025104980786,-870.4025104980786,0.0,0.0,0.0,-2132.1778407461356
30,2011-01-31,44.58359188771401,-2232.3464384803287,4677.253295567432,44.58359188771401,44.58359188771401,1133.4009439707886,1133.4009439707886,1133.4009439707886,1249.872587502123,1249.872587502123,1249.872587502123,63.817631549455484,63.817631549455484,63.817631549455484,969.4336225602474,969.4336225602474,969.4336225602474,-1149.7228976410365,-1149.7228976410365,-1149.7228976410365,0.0,0.0,0.0,1177.9845358585026
31,2011-02-01,45.375451989334024,-1774.7674013032986,5479.702072377462,45.375451989334024,45.375451989334024,1909.4629984061771,1909.4629984061771,1909.4629984061771,1249.872587502123,1249.872587502123,1249.872587502123,-1038.9821956231992,-1038.9821956231992,-1038.9821956231992,934.7165039076314,934.7165039076314,934.7165039076314,763.8561026196228,763.8561026196228,763.8561026196228,0.0,0.0,0.0,1954.8384503955112
32,2011-02-02,46.16731209095404,-2475.1026986855913,4328.360574061044,46.16731209095404,46.16731209095404,737.5700294273531,737.5700294273531,737.5700294273531,1249.872587502123,1249.872587502123,1249.872587502123,-860.0086626427092,-860.0086626427092,-860.0086626427092,899.1369989898714,899.1369989898714,899.1369989898714,-551.4308944219318,-551.4308944219318,-551.4308944219318,0.0,0.0,0.0,783.7373415183072
33,2011-02-03,46.95917219257406,-2263.5566035168663,5014.764661483599,46.95917219257406,46.95917219257406,1243.5071270692815,1243.5071270692815,1243.5071270692815,1249.872587502123,1249.872587502123,1249.872587502123,129.8134555479546,129.8134555479546,129.8134555479546,1423.3978002439717,1423.3978002439717,1423.3978002439717,-1559.5767162247669,-1559.5767162247669,-1559.5767162247669,0.0,0.0,0.0,1290.4662992618555
34,2011-02-04,47.75103229419407,-1045.8267411171844,6030.787097964495,47.75103229419407,47.75103229419407,2512.482120499862,2512.482120499862,2512.482120499862,1249.872587502123,1249.872587502123,1249.872587502123,371.1589833725163,371.1589833725163,371.1589833725163,1282.2057427858244,1282.2057427858244,1282.2057427858244,-390.75519316060087,-390.75519316060087,-390.75519316060087,0.0,0.0,0.0,2560.233152794056
35,2011-02-05,48.542892395814086,-3499.993534053569,3642.9787783788615,48.542892395814086,48.542892395814086,-19.162127845603145,-19.162127845603145,-19.162127845603145,1249.872587502123,1249.872587502123,1249.872587502123,-162.81319389136547,-162.81319389136547,-162.81319389136547,-515.43453182461,-515.43453182461,-515.43453182461,-590.7869896317511,-590.7869896317511,-590.7869896317511,0.0,0.0,0.0,29.38076455021094
36,2011-02-06,49.3347524974341,-3425.1037631556223,3434.8675869533035,49.3347524974341,49.3347524974341,-52.751377305039576,-52.751377305039576,-52.751377305039576,1249.872587502123,1249.872587502123,1249.872587502123,602.5585924467724,602.5585924467724,602.5585924467724,-2077.086765845829,-2077.086765845829,-2077.086765845829,171.90420859189243,171.90420859189243,171.90420859189243,0.0,0.0,0.0,-3.416624807605473
37,2011-02-07,50.12661259905413,-3276.0548684253513,3618.748874622162,50.12661259905413,50.12661259905413,218.51395508995932,218.51395508995932,218.51395508995932,1249.872587502123,1249.872587502123,1249.872587502123,95.4206597031395,95.4206597031395,95.4206597031395,969.4336225674434,969.4336225674434,969.4336225674434,-2096.212914682746,-2096.212914682746,-2096.212914682746,0.0,0.0,0.0,268.64056768901344
38,2011-02-08,50.918472709044856,-3475.0903268223765,4008.6708556654294,50.918472709044856,50.918472709044856,381.7945225619735,381.7945225619735,381.7945225619735,1249.872587502123,1249.872587502123,1249.872587502123,-590.1882688653069,-590.1882688653069,-590.1882688653069,934.7165038818521,934.7165038818521,934.7165038818521,-1212.606299956694,-1212.606299956694,-1212.606299956694,0.0,0.0,0.0,432.71299527101837
39,2011-02-09,51.71033281903559,-2548.477089831367,4257.197111980068,51.71033281903559,51.71033281903559,892.4752149690115,892.4752149690115,892.4752149690115,1249.872587502123,1249.872587502123,1249.872587502123,-563.9666342408041,-563.9666342408041,-563.9666342408041,899.1369989897506,899.1369989897506,899.1369989897506,-692.5677372820576,-692.5677372820576,-692.5677372820576,0.0,0.0,0.0,944.1855477880471
40,2011-02-10,52.50219292902632,903.1117195841977,8170.002417160938,52.50219292902632,52.50219292902632,4484.200462170311,4484.200462170311,4484.200462170311,1249.872587502123,1249.872587502123,1249.872587502123,-635.3187811068923,-635.3187811068923,-635.3187811068923,1423.3978002613703,1423.3978002613703,1423.3978002613703,2446.24885551371,2446.24885551371,2446.24885551371,0.0,0.0,0.0,4536.702655099337
41,2011-02-11,53.29405303901706,-2042.7596896967104,5086.887489134563,53.29405303901706,53.29405303901706,1301.041710223975,1301.041710223975,1301.041710223975,1249.872587502123,1249.872587502123,1249.872587502123,-1278.408493134785,-1278.408493134785,-1278.408493134785,1282.2057427820675,1282.2057427820675,1282.2057427820675,47.37187307457077,47.37187307457077,47.37187307457077,0.0,0.0,0.0,1354.3357632629923
42,2011-02-12,54.08591314900779,-2501.1939667579736,4501.08841301887,54.08591314900779,54.08591314900779,1044.0361312513016,1044.0361312513016,1044.0361312513016,1249.872587502123,1249.872587502123,1249.872587502123,-793.9448432511704,-793.9448432511704,-793.9448432511704,-515.4345318384954,-515.4345318384954,-515.4345318384954,1103.5429188388441,1103.5429188388441,1103.5429188388441,0.0,0.0,0.0,1098.1220444003095
43,2011-02-13,54.87777325899853,-4900.663344742166,2285.261890807186,54.87777325899853,54.87777325899853,-1371.7402029527987,-1371.7402029527987,-1371.7402029527987,1249.872587502123,1249.872587502123,1249.872587502123,-882.6298079052043,-882.6298079052043,-882.6298079052043,-2077.086765842392,-2077.086765842392,-2077.086765842392,338.1037832926735,338.1037832926735,338.1037832926735,0.0,0.0,0.0,-1316.8624296938
44,2011-02-14,55.66963336898926,-2981.2209398172595,3960.234545271897,55.66963336898926,55.66963336898926,521.1534793496866,521.1534793496866,521.1534793496866,1249.872587502123,1249.872587502123,1249.872587502123,-1019.2594410129689,-1019.2594410129689,-1019.2594410129689,969.433622523697,969.433622523697,969.433622523697,-678.893289663164,-678.893289663164,-678.893289663164,0.0,0.0,0.0,576.8231127186758
45,2011-02-15,56.461493478979996,-2598.55425593084,4300.243699585129,56.461493478979996,56.461493478979996,803.9171432237722,803.9171432237722,803.9171432237722,1249.872587502123,1249.872587502123,1249.872587502123,-1291.1280288622947,-1291.1280288622947,-1291.1280288622947,934.7165038935258,934.7165038935258,934.7165038935258,-89.54391930958089,-89.54391930958089,-89.54391930958089,0.0,0.0,0.0,860.3786367027521
46,2011-02-16,57.25335395683622,-2013.856236297783,5247.458321143337,57.25335395683622,57.25335395683622,1378.195065998251,1378.195065998251,1378.195065998251,1249.872587502123,1249.872587502123,1249.872587502123,-1628.2668304973054,-1628.2668304973054,-1628.2668304973054,899.1369989893045,899.1369989893045,899.1369989893045,857.4523100041295,857.4523100041295,857.4523100041295,0.0,0.0,0.0,1435.4484199550873
47,2011-02-17,58.04521443469244,-2435.1250488075616,4647.056931485803,58.04521443469244,58.04521443469244,1170.8420991824564,1170.8420991824564,1170.8420991824564,1249.872587502123,1249.872587502123,1249.872587502123,-1343.549854083162,-1343.549854083162,-1343.549854083162,1423.3978002724843,1423.3978002724843,1423.3978002724843,-158.87843450898797,-158.87843450898797,-158.87843450898797,0.0,0.0,0.0,1228.887313617149
48,2011-02-18,58.837074912548665,-1029.961015411715,6174.2885156617795,58.837074912548665,58.837074912548665,2233.9502693070967,2233.9502693070967,2233.9502693070967,1249.872587502123,1249.872587502123,1249.872587502123,-1180.4704661127896,-1180.4704661127896,-1180.4704661127896,1282.2057428092053,1282.2057428092053,1282.2057428092053,882.3424051085593,882.3424051085593,882.3424051085593,0.0,0.0,0.0,2292.7873442196455
49,2011-02-19,59.62893539040488,-3158.6947581523636,4047.0964637477773,59.62893539040488,59.62893539040488,534.7549897154,534.7549897154,534.7549897154,1249.872587502123,1249.872587502123,1249.872587502123,-856.2090431649324,-856.2090431649324,-856.2090431649324,-515.4345318348156,-515.4345318348156,-515.4345318348156,656.5259772130248,656.5259772130248,656.5259772130248,0.0,0.0,0.0,594.3839251058049
50,2011-02-21,61.212656346117335,-2427.488951809912,4784.634087291433,61.212656346117335,61.212656346117335,1014.6687228708923,1014.6687228708923,1014.6687228708923,1249.872587502123,1249.872587502123,1249.872587502123,-785.9972922346167,-785.9972922346167,-785.9972922346167,969.4336225621408,969.4336225621408,969.4336225621408,-418.640194958754,-418.640194958754,-418.640194958754,0.0,0.0,0.0,1075.8813792170097
51,2011-02-22,62.00451682397356,-3099.4289379402016,4260.900374589461,62.00451682397356,62.00451682397356,517.5151734304977,517.5151734304977,517.5151734304977,1249.872587502123,1249.872587502123,1249.872587502123,-337.90969580873895,-337.90969580873895,-337.90969580873895,934.7165038902735,934.7165038902735,934.7165038902735,-1329.164222153159,-1329.164222153159,-1329.164222153159,0.0,0.0,0.0,579.5196902544712
52,2011-02-23,62.79637730182977,-2131.874046379396,4924.852376605075,62.79637730182977,62.79637730182977,1344.8408205830553,1344.8408205830553,1344.8408205830553,1249.872587502123,1249.872587502123,1249.872587502123,153.8610177425101,153.8610177425101,153.8610177425101,899.1369989960331,899.1369989960331,899.1369989960331,-958.0297836576101,-958.0297836576101,-958.0297836576101,0.0,0.0,0.0,1407.6371978848852
53,2011-02-24,63.58823775098036,-671.5686188957579,6081.221780177602,63.58823775098036,63.58823775098036,2601.592156179278,2601.592156179278,2601.592156179278,1249.872587502123,1249.872587502123,1249.872587502123,362.68597699384196,362.68597699384196,362.68597699384196,1423.397800249362,1423.397800249362,1423.397800249362,-434.3642085660473,-434.3642085660473,-434.3642085660473,0.0,0.0,0.0,2665.180393930258
54,2011-02-25,64.38009820013094,-2793.5203039884427,4399.135240153819,64.38009820013094,64.38009820013094,627.968863366413,627.968863366413,627.968863366413,1249.872587502123,1249.872587502123,1249.872587502123,-478.11528800919723,-478.11528800919723,-478.11528800919723,1282.205742782802,1282.205742782802,1282.205742782802,-1425.9941789093143,-1425.9941789093143,-1425.9941789093143,0.0,0.0,0.0,692.348961566544
55,2011-02-26,65.17195864928154,-2580.216636742893,4446.7641697523795,65.17195864928154,65.17195864928154,1157.0398627909035,1157.0398627909035,1157.0398627909035,1249.872587502123,1249.872587502123,1249.872587502123,443.5792822684655,443.5792822684655,443.5792822684655,-515.4345318540614,-515.4345318540614,-515.4345318540614,-20.97747512562401,-20.97747512562401,-20.97747512562401,0.0,0.0,0.0,1222.211821440185
56,2011-02-27,65.96381909843213,-5888.99928434309,1348.3892766914312,65.96381909843213,65.96381909843213,-2321.2884314141866,-2321.2884314141866,-2321.2884314141866,1249.872587502123,1249.872587502123,1249.872587502123,380.2795559899404,380.2795559899404,380.2795559899404,-2077.0867658532125,-2077.0867658532125,-2077.0867658532125,-1874.353809053039,-1874.353809053039,-1874.353809053039,0.0,0.0,0.0,-2255.3246123157546
57,2011-02-28,66.75567954758272,-2687.7228488363207,4350.006274028,66.75567954758272,66.75567954758272,860.0614402497004,860.0614402497004,860.0614402497004,1249.872587502123,1249.872587502123,1249.872587502123,270.18261380907734,270.18261380907734,270.18261380907734,969.4336225581443,969.4336225581443,969.4336225581443,-1629.4273836196437,-1629.4273836196437,-1629.4273836196437,0.0,0.0,0.0,926.8171197972831
58,2011-03-01,67.5475399967333,-2153.11967107206,4892.0360208132615,67.5475399967333,67.5475399967333,1316.0636194191088,1316.0636194191088,1316.0636194191088,1249.872587502123,1249.872587502123,1249.872587502123,1069.1578292781687,1069.1578292781687,1069.1578292781687,934.7165038976724,934.7165038976724,934.7165038976724,-1937.6833012588556,-1937.6833012588556,-1937.6833012588556,0.0,0.0,0.0,1383.6111594158422
59,2011-03-02,68.33940044588388,-2151.559829602737,5083.364199132857,68.33940044588388,68.33940044588388,1346.323039305237,1346.323039305237,1346.323039305237,1249.872587502123,1249.872587502123,1249.872587502123,1158.6315694873351,1158.6315694873351,1158.6315694873351,899.136998993131,899.136998993131,899.136998993131,-1961.3181166773518,-1961.3181166773518,-1961.3181166773518,0.0,0.0,0.0,1414.662439751121
60,2011-03-03,69.13126089503447,-1075.4529395100903,5895.709138167299,69.13126089503447,69.13126089503447,2539.3946253832273,2539.3946253832273,2539.3946253832273,1249.872587502123,1249.872587502123,1249.872587502123,1098.346849198493,1098.346849198493,1098.346849198493,1423.3978002630583,1423.3978002630583,1423.3978002630583,-1232.222611580446,-1232.222611580446,-1232.222611580446,0.0,0.0,0.0,2608.5258862782616
61,2011-03-04,69.92312158641693,-1916.6924627795402,5153.127432501058,69.92312158641693,69.92312158641693,1399.0368736890605,1399.0368736890605,1399.0368736890605,1249.872587502123,1249.872587502123,1249.872587502123,975.0556580585742,975.0556580585742,975.0556580585742,1282.20574281122,1282.20574281122,1282.20574281122,-2108.0971146828547,-2108.0971146828547,-2108.0971146828547,0.0,0.0,0.0,1468.9599952754775
62,2011-03-05,70.7149822777994,-3287.930367632246,3871.9439574554635,70.7149822777994,70.7149822777994,194.09853925481613,194.09853925481613,194.09853925481613,1249.872587502123,1249.872587502123,1249.872587502123,456.61060190128234,456.61060190128234,456.61060190128234,-515.4345318343322,-515.4345318343322,-515.4345318343322,-996.9501183142575,-996.9501183142575,-996.9501183142575,0.0,0.0,0.0,264.81352153261554
63,2011-03-06,71.50684296918185,-4951.0671253742885,2268.320346686723,71.50684296918185,71.50684296918185,-1423.373638741703,-1423.373638741703,-1423.373638741703,1249.872587502123,1249.872587502123,1249.872587502123,317.7730369997139,317.7730369997139,317.7730369997139,-2077.0867658514394,-2077.0867658514394,-2077.0867658514394,-913.932497392102,-913.932497392102,-913.932497392102,0.0,0.0,0.0,-1351.866795772521
64,2011-03-07,72.29870366056431,-2608.3003697225186,4317.361290520261,72.29870366056431,72.29870366056431,705.089571998029,705.089571998029,705.089571998029,1249.872587502123,1249.872587502123,1249.872587502123,-137.8228052581724,-137.8228052581724,-137.8228052581724,969.4336225508051,969.4336225508051,969.4336225508051,-1376.393832796726,-1376.393832796726,-1376.393832796726,0.0,0.0,0.0,777.3882756585933
65,2011-03-08,73.09056435194675,-3230.384099636516,3903.997001518347,73.09056435194675,73.09056435194675,273.02418132351784,273.02418132351784,273.02418132351784,1249.872587502123,1249.872587502123,1249.872587502123,273.4329885809247,273.4329885809247,273.4329885809247,934.7165038957486,934.7165038957486,934.7165038957486,-2184.9978986552774,-2184.9978986552774,-2184.9978986552774,0.0,0.0,0.0,346.1147456754646
66,2011-03-09,73.88242504332922,-951.8481193340514,5956.962245045544,73.88242504332922,73.88242504332922,2383.863504873506,2383.863504873506,2383.863504873506,1249.872587502123,1249.872587502123,1249.872587502123,1246.6858231404663,1246.6858231404663,1246.6858231404663,899.1369989907571,899.1369989907571,899.1369989907571,-1011.8319047598397,-1011.8319047598397,-1011.8319047598397,0.0,0.0,0.0,2457.745929916835
67,2011-03-10,74.67428573471167,-2634.082450194597,4472.76012711607,74.67428573471167,74.67428573471167,942.4236769374581,942.4236769374581,942.4236769374581,1249.872587502123,1249.872587502123,1249.872587502123,286.23801342583636,286.23801342583636,286.23801342583636,1423.397800251466,1423.397800251466,1423.397800251466,-2017.0847242419666,-2017.0847242419666,-2017.0847242419666,0.0,0.0,0.0,1017.0979626721698
